ID,com_model,cap_com,nei_sensing,lit_sensing,p_s2s,p_u2s,detectionDuration,FoV,rVel,turn_prob,turn_prob_max,turn_prob_min,abandon_prob,picking_lit_dur,capacity,umin,umax,n_stddev,n_mean,A0,Ae,alpha,noise_mean,noise_std,queue_size,filter_type,correction_mtd,escape_dist,call_scale_mult,call_scale_div,lit_threshold,repel_scale_mult,repel_scale_div,log_rate,max_step_size,x
N0-Q1-A100-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,50,1,5,0.025,x
N0-Q1-A100-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,60,1,5,0.025,x
N0-Q1-A100-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,70,1,5,0.025,x
N0-Q1-A100-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,80,1,5,0.025,x
N0-Q1-A100-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,90,1,5,0.025,x
N0-Q1-A100-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0,0,1,average_filter,none,1,100,1,5,100,1,5,0.025,x
N100-Q40-A0-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,0,1,5,0.025,x
N100-Q40-A0-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,10,1,5,0.025,x
N100-Q40-A0-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,20,1,5,0.025,x
N100-Q40-A0-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,30,1,5,0.025,x
N100-Q40-A0-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,40,1,5,0.025,x
N100-Q40-A0-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,50,1,5,0.025,x
N100-Q40-A0-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,60,1,5,0.025,x
N100-Q40-A0-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,70,1,5,0.025,x
N100-Q40-A0-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,80,1,5,0.025,x
N100-Q40-A0-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,90,1,5,0.025,x
N100-Q40-A0-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,0,1,5,100,1,5,0.025,x
N100-Q40-A10-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,0,1,5,0.025,x
N100-Q40-A10-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,10,1,5,0.025,x
N100-Q40-A10-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,20,1,5,0.025,x
N100-Q40-A10-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,30,1,5,0.025,x
N100-Q40-A10-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,40,1,5,0.025,x
N100-Q40-A10-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,50,1,5,0.025,x
N100-Q40-A10-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,60,1,5,0.025,x
N100-Q40-A10-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,70,1,5,0.025,x
N100-Q40-A10-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,80,1,5,0.025,x
N100-Q40-A10-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,90,1,5,0.025,x
N100-Q40-A10-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,10,1,5,100,1,5,0.025,x
N100-Q40-A20-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,0,1,5,0.025,x
N100-Q40-A20-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,10,1,5,0.025,x
N100-Q40-A20-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,20,1,5,0.025,x
N100-Q40-A20-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,30,1,5,0.025,x
N100-Q40-A20-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,40,1,5,0.025,x
N100-Q40-A20-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,50,1,5,0.025,x
N100-Q40-A20-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,60,1,5,0.025,x
N100-Q40-A20-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,70,1,5,0.025,x
N100-Q40-A20-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,80,1,5,0.025,x
N100-Q40-A20-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,90,1,5,0.025,x
N100-Q40-A20-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,20,1,5,100,1,5,0.025,x
N100-Q40-A30-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,0,1,5,0.025,x
N100-Q40-A30-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,10,1,5,0.025,x
N100-Q40-A30-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,20,1,5,0.025,x
N100-Q40-A30-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,30,1,5,0.025,x
N100-Q40-A30-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,40,1,5,0.025,x
N100-Q40-A30-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,50,1,5,0.025,x
N100-Q40-A30-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,60,1,5,0.025,x
N100-Q40-A30-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,70,1,5,0.025,x
N100-Q40-A30-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,80,1,5,0.025,x
N100-Q40-A30-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,90,1,5,0.025,x
N100-Q40-A30-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,30,1,5,100,1,5,0.025,x
N100-Q40-A40-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,0,1,5,0.025,x
N100-Q40-A40-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,10,1,5,0.025,x
N100-Q40-A40-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,20,1,5,0.025,x
N100-Q40-A40-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,30,1,5,0.025,x
N100-Q40-A40-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,40,1,5,0.025,x
N100-Q40-A40-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,50,1,5,0.025,x
N100-Q40-A40-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,60,1,5,0.025,x
N100-Q40-A40-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,70,1,5,0.025,x
N100-Q40-A40-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,80,1,5,0.025,x
N100-Q40-A40-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,90,1,5,0.025,x
N100-Q40-A40-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,40,1,5,100,1,5,0.025,x
N100-Q40-A50-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,0,1,5,0.025,x
N100-Q40-A50-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,10,1,5,0.025,x
N100-Q40-A50-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,20,1,5,0.025,x
N100-Q40-A50-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,30,1,5,0.025,x
N100-Q40-A50-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,40,1,5,0.025,x
N100-Q40-A50-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,50,1,5,0.025,x
N100-Q40-A50-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,60,1,5,0.025,x
N100-Q40-A50-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,70,1,5,0.025,x
N100-Q40-A50-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,80,1,5,0.025,x
N100-Q40-A50-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,90,1,5,0.025,x
N100-Q40-A50-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,50,1,5,100,1,5,0.025,x
N100-Q40-A60-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,0,1,5,0.025,x
N100-Q40-A60-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,10,1,5,0.025,x
N100-Q40-A60-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,20,1,5,0.025,x
N100-Q40-A60-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,30,1,5,0.025,x
N100-Q40-A60-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,40,1,5,0.025,x
N100-Q40-A60-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,50,1,5,0.025,x
N100-Q40-A60-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,60,1,5,0.025,x
N100-Q40-A60-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,70,1,5,0.025,x
N100-Q40-A60-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,80,1,5,0.025,x
N100-Q40-A60-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,90,1,5,0.025,x
N100-Q40-A60-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,60,1,5,100,1,5,0.025,x
N100-Q40-A70-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,0,1,5,0.025,x
N100-Q40-A70-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,10,1,5,0.025,x
N100-Q40-A70-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,20,1,5,0.025,x
N100-Q40-A70-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,30,1,5,0.025,x
N100-Q40-A70-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,40,1,5,0.025,x
N100-Q40-A70-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,50,1,5,0.025,x
N100-Q40-A70-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,60,1,5,0.025,x
N100-Q40-A70-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,70,1,5,0.025,x
N100-Q40-A70-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,80,1,5,0.025,x
N100-Q40-A70-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,90,1,5,0.025,x
N100-Q40-A70-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,70,1,5,100,1,5,0.025,x
N100-Q40-A80-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,0,1,5,0.025,x
N100-Q40-A80-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,10,1,5,0.025,x
N100-Q40-A80-R20m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,20,1,5,0.025,x
N100-Q40-A80-R30m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,30,1,5,0.025,x
N100-Q40-A80-R40m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,40,1,5,0.025,x
N100-Q40-A80-R50m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,50,1,5,0.025,x
N100-Q40-A80-R60m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,60,1,5,0.025,x
N100-Q40-A80-R70m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,70,1,5,0.025,x
N100-Q40-A80-R80m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,80,1,5,0.025,x
N100-Q40-A80-R90m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,90,1,5,0.025,x
N100-Q40-A80-R100m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,80,1,5,100,1,5,0.025,x
N100-Q40-A90-R0m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,90,1,5,0,1,5,0.025,x
N100-Q40-A90-R10m,vector,0,15,3,1,1,0,6.2831853072,10,0.0025,1,0.0025,0.5,5,5,0,1,1.5707963268,3.1415926536,299.1795,48.1824,0.1039,0.0583,0.005,40,average_filter,none,1,90,1,5,10,1,5,0.025,x
